time_s,err_mag,err_x,err_y,err_z
5.046,0.234029,-0.053753,0.227726,0.004622
5.05,0.254488,-0.068641,0.245019,0.004252
5.055,0.271442,-0.08186,0.258776,0.003875
5.059,0.284479,-0.093115,0.268782,0.003822
5.064,0.293211,-0.102105,0.274827,0.004158
5.068,0.297239,-0.108515,0.27669,0.004281
5.072,0.296228,-0.11209,0.27417,0.004139
5.077,0.289967,-0.112768,0.267106,0.004377
5.081,0.278389,-0.110531,0.25546,0.004803
5.086,0.26168,-0.105344,0.239489,0.004927
5.09,0.240328,-0.097327,0.21968,0.005075
5.093,0.214987,-0.086767,0.196621,0.00557
5.097,0.186395,-0.074089,0.170929,0.006116
5.101,0.155398,-0.059821,0.143258,0.006852
5.105,0.12279,-0.044597,0.11419,0.007017
5.109,0.089425,-0.029095,0.084291,0.006727
5.112,0.056215,-0.013833,0.054101,0.006472
5.118,0.024869,0.00075,0.024107,0.006066
5.122,0.016157,0.014233,-0.005232,0.005576
5.126,0.042844,0.026223,-0.033487,0.005158
5.13,0.070579,0.036396,-0.06026,0.005047
5.134,0.096218,0.044436,-0.085181,0.005241
5.138,0.119087,0.050097,-0.107897,0.005479
5.142,0.138807,0.053221,-0.128079,0.005551
5.146,0.155132,0.053751,-0.145419,0.005472
5.151,0.167892,0.051781,-0.159609,0.005614
5.155,0.17692,0.047494,-0.170321,0.005975
5.159,0.182149,0.04104,-0.177356,0.006243
5.163,0.183531,0.032699,-0.180487,0.006239
5.165,0.18107,0.022826,-0.179523,0.006069
5.169,0.174871,0.011815,-0.17437,0.005957
5.173,0.165238,9.4e-05,-0.16513,0.005986
5.176,0.152637,-0.011883,-0.152053,0.00607
5.18,0.137733,-0.023661,-0.135548,0.006102
5.184,0.121486,-0.034794,-0.116215,0.006512
5.187,0.105056,-0.044855,-0.094773,0.006536
5.191,0.089941,-0.0535,-0.071957,0.00703
5.196,0.077716,-0.060419,-0.048274,0.007683
5.202,0.070141,-0.065365,-0.024233,0.007742
5.205,0.068567,-0.068181,-0.000323,0.007258
5.209,0.072866,-0.068809,0.023012,0.006729
5.213,0.081394,-0.067273,0.045352,0.006524
5.217,0.092161,-0.063664,0.066308,0.006613
5.221,0.103627,-0.058143,0.085514,0.006732
5.225,0.114768,-0.050943,0.102625,0.006687
5.229,0.124923,-0.042375,0.117322,0.006757
5.232,0.13359,-0.03276,0.129328,0.006864
5.236,0.140362,-0.022454,0.138386,0.006827
5.24,0.144889,-0.011843,0.144251,0.006665
5.243,0.146845,-0.001329,0.146695,0.006497
5.248,0.145939,0.008702,0.145538,0.006415
5.251,0.142056,0.017885,0.14078,0.006407
5.254,0.135223,0.025887,0.132568,0.006405
5.259,0.125641,0.03237,0.121234,0.006339
5.262,0.113634,0.037068,0.107232,0.006318
5.265,0.099565,0.039883,0.091006,0.006372
5.269,0.083941,0.040739,0.073115,0.006382
5.274,0.0674,0.039635,0.054151,0.006279
5.277,0.050822,0.036661,0.03466,0.006125
5.281,0.035887,0.031973,0.015151,0.006001
5.284,0.026744,0.025785,-0.003897,0.005932
5.288,0.029285,0.018364,-0.022038,0.005891
5.292,0.040559,0.010023,-0.038858,0.005884
5.295,0.054331,0.001117,-0.053974,0.006122
5.299,0.067766,-0.007982,-0.067007,0.006214
5.303,0.079654,-0.016918,-0.077602,0.00604
5.306,0.089366,-0.025384,-0.085487,0.005822
5.311,0.096423,-0.033072,-0.090393,0.005722
5.315,0.100496,-0.039701,-0.092143,0.005746
5.317,0.101427,-0.045041,-0.090692,0.005802
5.322,0.099223,-0.048881,-0.086143,0.005927
5.325,0.094042,-0.051049,-0.078739,0.006171
5.328,0.086128,-0.051513,-0.068735,0.006317
5.332,0.075903,-0.050291,-0.056509,0.006226
5.335,0.064011,-0.047462,-0.04253,0.005992
5.339,0.051423,-0.043183,-0.027311,0.005801
5.343,0.039755,-0.037654,-0.011388,0.005736
5.346,0.031993,-0.031116,0.004735,0.00574
5.352,0.032012,-0.023841,0.020585,0.005717
5.356,0.039609,-0.016133,0.035724,0.005691
5.36,0.050773,-0.008315,0.049743,0.00586
5.365,0.062584,-0.000707,0.06226,0.006321
5.37,0.073552,0.006422,0.072949,0.006868
5.374,0.082776,0.012811,0.081479,0.006998
5.377,0.089677,0.018231,0.087552,0.00665
5.382,0.093904,0.022492,0.09096,0.006201
5.385,0.095319,0.025439,0.091648,0.00626
5.389,0.093815,0.026913,0.089647,0.006348
5.393,0.089413,0.026834,0.085074,0.006079
5.396,0.082362,0.025199,0.078185,0.005973
5.401,0.072999,0.02206,0.069304,0.00625
5.406,0.061714,0.01757,0.058772,0.006773
5.411,0.048975,0.011958,0.046946,0.00718
5.415,0.035441,0.005483,0.034255,0.007255
5.419,0.022378,-0.00157,0.021158,0.007115
5.424,0.013962,-0.008892,0.008129,0.007057
5.427,0.018265,-0.016159,-0.004373,0.007305
5.431,0.029084,-0.023056,-0.015927,0.007786
5.435,0.040052,-0.029297,-0.026142,0.007901
5.44,0.049612,-0.034655,-0.034701,0.007498
5.444,0.057231,-0.03894,-0.041359,0.006963
5.449,0.062638,-0.042008,-0.045945,0.006922
5.454,0.06558,-0.043744,-0.048331,0.007157
5.457,0.065892,-0.044067,-0.048476,0.007063
5.462,0.063621,-0.042952,-0.046453,0.006696
5.466,0.058951,-0.040433,-0.042429,0.006341
5.469,0.052134,-0.036607,-0.036621,0.006065
5.474,0.043512,-0.031626,-0.029303,0.005873
5.477,0.033562,-0.025684,-0.020801,0.005842
5.482,0.023016,-0.018996,-0.01149,0.00607
5.485,0.013535,-0.011794,-0.001774,0.006399
5.489,0.011281,-0.004344,0.007952,0.00672
5.492,0.018914,0.003053,0.017319,0.006963
5.496,0.028783,0.010065,0.02601,0.007113
5.499,0.038245,0.016386,0.033744,0.007451
5.503,0.046492,0.021792,0.040289,0.007962
5.508,0.05304,0.02606,0.045439,0.00833
5.511,0.057567,0.029021,0.049033,0.008215
5.516,0.059958,0.030541,0.050989,0.0079
5.52,0.060183,0.030552,0.05129,0.007611
5.524,0.058258,0.029067,0.049959,0.007292
5.528,0.054297,0.02616,0.047075,0.006918
5.532,0.048528,0.021959,0.042777,0.006548
5.535,0.041273,0.016642,0.037257,0.006198
5.538,0.032991,0.010429,0.030748,0.005851
5.543,0.024413,0.003571,0.023514,0.005507
5.547,0.017067,-0.00366,0.015845,0.005177
5.551,0.014453,-0.010981,0.00804,0.004865
5.555,0.018678,-0.018106,0.000399,0.004569
5.56,0.026034,-0.024764,-0.00679,0.004291
5.564,0.033718,-0.030709,-0.013258,0.004252
5.568,0.040601,-0.035743,-0.018801,0.004178
5.573,0.046156,-0.03969,-0.02323,0.003935
5.578,0.050099,-0.042416,-0.026406,0.003684
5.582,0.052244,-0.043826,-0.028224,0.003479
5.587,0.052501,-0.04388,-0.028638,0.003283
5.591,0.050876,-0.042591,-0.027656,0.003085
5.595,0.047461,-0.040024,-0.025341,0.002899
5.598,0.042427,-0.036292,-0.021805,0.002725
5.602,0.03603,-0.031552,-0.017207,0.00256
5.605,0.028627,-0.025997,-0.011742,0.002401
5.61,0.020758,-0.01985,-0.005638,0.00225
5.613,0.013546,-0.013353,0.000857,0.002109
5.619,0.010279,-0.006759,0.007487,0.001977
5.622,0.014115,-0.000322,0.013989,0.001854
5.627,0.020982,0.005714,0.020114,0.001741
5.629,0.027993,0.011128,0.025624,0.001788
5.633,0.034235,0.015746,0.030346,0.001792
5.638,0.039287,0.019413,0.034114,0.001672
5.641,0.042913,0.022011,0.036804,0.001559
5.645,0.044954,0.02345,0.038324,0.001483
5.649,0.045337,0.023689,0.03863,0.001411
5.653,0.04407,0.022739,0.037727,0.001333
5.657,0.041236,0.020653,0.035669,0.001259
5.661,0.036989,0.017527,0.032551,0.00119
5.664,0.031562,0.013498,0.028508,0.001122
5.667,0.025289,0.008733,0.02371,0.001055
5.671,0.018698,0.003429,0.018354,0.000988
5.676,0.012879,-0.002203,0.012655,0.000924
5.68,0.010514,-0.00794,0.006838,0.000862
5.683,0.013627,-0.013556,0.00113,0.000803
5.687,0.019324,-0.018836,-0.004249,0.000748
5.69,0.025288,-0.02358,-0.009097,0.000852
5.695,0.030669,-0.027638,-0.013262,0.000911
5.699,0.035065,-0.030873,-0.016605,0.000837
5.702,0.038249,-0.033178,-0.019016,0.000769
5.709,0.04007,-0.034473,-0.020413,0.000732
5.714,0.040458,-0.034722,-0.020756,0.000691
5.718,0.039417,-0.033929,-0.020051,0.000642
5.722,0.037012,-0.032142,-0.018343,0.000598
5.726,0.033377,-0.029441,-0.015714,0.000558
5.732,0.02871,-0.025946,-0.01228,0.000518
5.736,0.023294,-0.021802,-0.008189,0.000479
5.74,0.017561,-0.01718,-0.003611,0.000441
5.744,0.012337,-0.012265,0.001268,0.000405
5.748,0.009582,-0.007253,0.006251,0.000371
5.751,0.01139,-0.00234,0.011142,0.000339
5.755,0.015916,0.002284,0.015748,0.000307
5.759,0.020917,0.006446,0.019893,0.000495
5.762,0.025508,0.010017,0.023451,0.000617
5.766,0.029287,0.012879,0.026297,0.000543
5.769,0.03204,0.014939,0.02834,0.000473
5.773,0.033629,0.016125,0.029507,0.000454
5.777,0.033989,0.016404,0.029765,0.000432
5.783,0.033121,0.01578,0.029118,0.000396
5.786,0.031087,0.014292,0.027604,0.000365
5.791,0.028004,0.012011,0.025295,0.000339
5.796,0.024057,0.009039,0.022292,0.000313
5.802,0.019517,0.005502,0.018723,0.000286
5.806,0.014819,0.001548,0.014736,0.00026
5.809,0.010826,-0.002661,0.010491,0.000235
5.813,0.009295,-0.006957,0.00616,0.000211
5.818,0.011333,-0.011168,0.001914,0.000189
5.822,0.015272,-0.015129,-0.002083,0.000166
5.826,0.019538,-0.018689,-0.005679,0.000457
5.83,0.023453,-0.021742,-0.00877,0.000663
5.835,0.02668,-0.024185,-0.011251,0.000578
5.838,0.029038,-0.025939,-0.013043,0.000488
5.842,0.030406,-0.026943,-0.014083,0.000475
5.845,0.030724,-0.027167,-0.014342,0.000455
5.85,0.029995,-0.026616,-0.013824,0.00041
5.854,0.028269,-0.025322,-0.012561,0.000373
5.857,0.025649,-0.023347,-0.010616,0.000347
5.86,0.022295,-0.020779,-0.008074,0.000319
5.865,0.018434,-0.017727,-0.005048,0.000289
5.868,0.014417,-0.014318,-0.001662,0.000261
5.872,0.01087,-0.010692,0.001942,0.000235
5.876,0.008974,-0.006995,0.005619,0.000211
5.881,0.009819,-0.003373,0.00922,0.000185
5.885,0.012603,3.1e-05,0.012602,0.000158
5.888,0.01595,0.003089,0.015638,0.000557
5.893,0.01914,0.005719,0.018245,0.000873
5.896,0.021807,0.007837,0.020335,0.000783
5.901,0.023776,0.009372,0.021841,0.000656
5.904,0.024933,0.010272,0.02271,0.000637
5.909,0.025218,0.01051,0.022915,0.000618
5.914,0.024627,0.010088,0.02246,0.00056
5.918,0.023207,0.009033,0.021371,0.000508
5.922,0.021048,0.007396,0.019701,0.000472
5.926,0.018299,0.005252,0.017524,0.000437
5.93,0.01518,0.002693,0.014934,0.000398
5.934,0.012045,-0.000171,0.012039,0.000362
5.937,0.009525,-0.003223,0.008958,0.000329
5.941,0.008606,-0.006337,0.005816,0.000299
5.945,0.009781,-0.009386,0.002739,0.000266
5.949,0.012252,-0.012249,-0.000152,0.000234
5.952,0.015079,-0.014816,-0.002746,0.000552
5.956,0.017751,-0.017016,-0.004973,0.000908
5.96,0.01998,-0.018779,-0.006764,0.000899
5.964,0.02162,-0.020047,-0.00806,0.000758
5.967,0.022582,-0.020778,-0.008817,0.000705
5.972,0.022817,-0.020949,-0.009015,0.000684
5.979,0.022322,-0.020565,-0.008657,0.000628
5.985,0.021135,-0.019649,-0.007765,0.000566
5.99,0.019338,-0.018246,-0.006385,0.000523
5.993,0.017054,-0.01642,-0.00458,0.000484
5.997,0.014463,-0.01425,-0.002429,0.000443
6.001,0.011835,-0.011828,-2.6e-05,0.000403
6.008,0.009601,-0.009254,0.00253,0.000364
6.012,0.008393,-0.006635,0.00513,0.000325
6.016,0.00869,-0.004075,0.00767,0.000289
6.022,0.010189,-0.001678,0.010046,0.000255
6.026,0.012182,0.00047,0.012172,0.000203
6.03,0.014183,0.002307,0.013986,0.000478
6.035,0.0159,0.003776,0.01543,0.000686
6.038,0.01716,0.004829,0.016456,0.000592
6.042,0.017881,0.005432,0.017029,0.000483
6.047,0.018024,0.005569,0.017136,0.000464
6.052,0.017587,0.005245,0.016781,0.000447
6.058,0.016606,0.004482,0.015985,0.000395
6.062,0.01516,0.003317,0.014789,0.000346
6.068,0.013372,0.001807,0.013246,0.000312
6.073,0.011427,1.8e-05,0.011424,0.00028
6.077,0.009609,-0.001972,0.009401,0.000244
6.082,0.008332,-0.004078,0.007263,0.000211
6.086,0.008038,-0.006213,0.005097,0.000182
6.09,0.008812,-0.008287,0.002991,0.000154
6.093,0.010271,-0.010217,0.001032,0.000218
6.097,0.011956,-0.011935,-0.000715,7.3e-05
6.101,0.013574,-0.013391,-0.002199,0.000309
6.105,0.014936,-0.014538,-0.003373,0.000599
6.11,0.015911,-0.015338,-0.004199,0.000533
6.115,0.016443,-0.015766,-0.004652,0.000407
6.12,0.016509,-0.015814,-0.004724,0.000387
6.124,0.016109,-0.015486,-0.004421,0.000383
6.128,0.015278,-0.014804,-0.003762,0.000335
6.132,0.01408,-0.0138,-0.002781,0.000286
6.136,0.012617,-0.012521,-0.001525,0.000254
6.14,0.011027,-0.011025,-5e-05,0.000226
6.143,0.009508,-0.009374,0.00158,0.000193
6.147,0.00832,-0.007638,0.003295,0.000162
6.151,0.007742,-0.005891,0.005022,0.000135
6.154,0.007902,-0.004202,0.006691,0.00011
6.159,0.008656,-0.002637,0.008235,0.000374
6.162,0.00969,-0.001249,0.009604,0.000295
6.167,0.010767,-7.7e-05,0.010754,0.000521
6.17,0.011716,0.000846,0.011653,0.000867
6.175,0.012394,0.001495,0.012276,0.000829
6.179,0.012756,0.00185,0.012603,0.000676
6.182,0.012789,0.001905,0.01263,0.00063
6.186,0.012491,0.001666,0.012364,0.000616
6.19,0.011889,0.001149,0.01182,0.000558
6.193,0.011043,0.000382,0.011025,0.000492
6.196,0.010046,-0.0006,0.010018,0.000446
6.203,0.009023,-0.001752,0.008842,0.000406
6.207,0.008138,-0.003022,0.007547,0.000362
6.21,0.007576,-0.004357,0.00619,0.00032
6.216,0.007473,-0.0057,0.004826,0.000282
6.219,0.007831,-0.006993,0.003511,0.000292
6.224,0.008536,-0.008188,0.002296,0.000742
6.229,0.009352,-0.009245,0.00122,0.000712
6.233,0.01018,-0.010138,0.000308,0.000863
6.236,0.010946,-0.010855,-0.000428,0.001342
6.24,0.01152,-0.011379,-0.000971,0.001517
6.245,0.011849,-0.011697,-0.00131,0.00137
6.248,0.011952,-0.011802,-0.001435,0.001229
6.253,0.01183,-0.011694,-0.001348,0.001175
6.257,0.011483,-0.011381,-0.001054,0.001106
6.262,0.01094,-0.010879,-0.000571,0.001007
6.266,0.010251,-0.010209,7.9e-05,0.000921
6.27,0.009481,-0.009403,0.000868,0.000851
6.275,0.008709,-0.008493,0.001759,0.000782
6.28,0.008025,-0.007518,0.002716,0.000713
6.284,0.007522,-0.006518,0.003699,0.00065
6.287,0.007272,-0.005532,0.004667,0.000702
6.292,0.007323,-0.004601,0.005581,0.001146
6.298,0.007503,-0.00375,0.006413,0.001054
6.303,0.007781,-0.003009,0.007132,0.000784
6.309,0.008186,-0.00239,0.007727,0.00126
6.313,0.008537,-0.001934,0.008155,0.001624
6.318,0.008676,-0.001668,0.00839,0.001449
6.322,0.008684,-0.001581,0.008446,0.00126
6.326,0.008583,-0.001667,0.00833,0.001225
6.331,0.008361,-0.001913,0.008055,0.00117
6.335,0.00805,-0.002299,0.007641,0.001059
6.339,0.007707,-0.002799,0.007115,0.000963
6.343,0.007387,-0.003387,0.006504,0.000891
6.346,0.007142,-0.004031,0.005839,0.00082
6.351,0.007022,-0.004699,0.005151,0.000838
6.355,0.007074,-0.00536,0.004472,0.001147
6.359,0.007195,-0.005991,0.003824,0.001119
6.363,0.007402,-0.006553,0.003246,0.001141
6.366,0.007622,-0.007017,0.002767,0.001096
6.372,0.00787,-0.007378,0.00239,0.001338
6.376,0.008145,-0.007638,0.002114,0.001879
6.38,0.00836,-0.007803,0.001935,0.002295
6.384,0.008463,-0.007872,0.001851,0.002494
6.388,0.008465,-0.007846,0.001861,0.002575
6.392,0.008393,-0.007729,0.001963,0.002616
6.396,0.008265,-0.00753,0.002147,0.002645
6.4,0.008109,-0.007262,0.002401,0.002694
6.404,0.007959,-0.006938,0.00271,0.002806
6.409,0.007855,-0.006575,0.003058,0.00302
6.412,0.007836,-0.006192,0.003426,0.003366
6.416,0.007727,-0.005799,0.003804,0.003408
6.421,0.007733,-0.005408,0.00418,0.003618
6.424,0.007634,-0.00502,0.004551,0.003517
6.428,0.007607,-0.004674,0.004878,0.003495
6.433,0.007532,-0.004402,0.005131,0.003319
6.436,0.007593,-0.004195,0.005318,0.003432
6.44,0.007619,-0.004059,0.005433,0.003472
6.444,0.007664,-0.003991,0.005479,0.003577
6.449,0.007837,-0.003983,0.005463,0.003964
6.452,0.007885,-0.004039,0.005385,0.004107
6.456,0.007868,-0.00416,0.005239,0.004141
6.459,0.007906,-0.004333,0.005043,0.004277
6.463,0.008035,-0.004539,0.004814,0.004558
6.466,0.008003,-0.004767,0.004564,0.004528
6.47,0.008085,-0.005004,0.004304,0.004669
6.474,0.008015,-0.00525,0.004036,0.004515
6.48,0.007997,-0.005466,0.003799,0.004433
6.485,0.007889,-0.005619,0.003624,0.004187
6.488,0.007947,-0.005718,0.003505,0.004263
6.492,0.007914,-0.005756,0.003446,0.004198
6.497,0.007913,-0.005738,0.003445,0.004222
6.5,0.008108,-0.005668,0.003497,0.004625
6.503,0.008023,-0.005548,0.003598,0.004544
6.508,0.007869,-0.005379,0.003747,0.004352
6.511,0.007956,-0.005169,0.003937,0.004591
6.515,0.007842,-0.004924,0.004162,0.004464
6.52,0.00774,-0.004651,0.004412,0.004337
6.524,0.007814,-0.004362,0.004679,0.004488
6.528,0.007666,-0.004071,0.004948,0.004208
6.532,0.007653,-0.003807,0.005189,0.00414
6.535,0.007559,-0.003595,0.005377,0.003911
6.538,0.007455,-0.003431,0.005518,0.003656
6.542,0.007412,-0.003307,0.005619,0.003526
6.545,0.007285,-0.003225,0.005679,0.003229
6.549,0.007218,-0.003178,0.005704,0.003076
6.553,0.007127,-0.003164,0.005699,0.002881
6.556,0.006996,-0.003181,0.005663,0.0026
6.56,0.006915,-0.003224,0.005603,0.002457
6.564,0.006801,-0.003291,0.00552,0.002225
6.567,0.006687,-0.003378,0.005417,0.001988
6.571,0.006591,-0.003482,0.005299,0.001798
6.574,0.006484,-0.003599,0.005169,0.001539
6.577,0.006392,-0.003727,0.005028,0.001298
6.582,0.006315,-0.003861,0.004882,0.001064
6.585,0.006247,-0.003998,0.004733,0.000796
6.589,0.006197,-0.004136,0.004583,0.000542
6.593,0.006165,-0.004272,0.004435,0.000291
6.596,0.006149,-0.004404,0.004291,3.2e-05
6.602,0.006149,-0.00453,0.004153,-0.000215
6.605,0.006163,-0.004647,0.004023,-0.000453
6.611,0.006188,-0.004754,0.003902,-0.000685
6.616,0.006222,-0.004851,0.003791,-0.000903
6.621,0.006262,-0.004936,0.00369,-0.001108
6.625,0.006305,-0.005009,0.003602,-0.001302
6.628,0.00635,-0.00507,0.003524,-0.001483
6.632,0.006394,-0.005119,0.003458,-0.001651
6.636,0.006436,-0.005155,0.003404,-0.001807
6.64,0.006476,-0.005181,0.00336,-0.001952
6.644,0.006512,-0.005195,0.003326,-0.002087
6.647,0.006545,-0.0052,0.003301,-0.002214
6.651,0.006575,-0.005197,0.003285,-0.002332
6.655,0.006602,-0.005185,0.003275,-0.002444
6.659,0.006627,-0.005168,0.003273,-0.002549
6.663,0.006649,-0.005144,0.003275,-0.002649
6.668,0.006669,-0.005117,0.003281,-0.002744
6.672,0.006688,-0.005086,0.003291,-0.002835
6.675,0.006706,-0.005053,0.003303,-0.002921
6.68,0.006723,-0.005019,0.003316,-0.003002
6.684,0.006739,-0.004984,0.00333,-0.00308
6.687,0.006754,-0.004949,0.003344,-0.003154
6.692,0.006769,-0.004915,0.003358,-0.003223
6.696,0.006783,-0.004882,0.00337,-0.003288
6.7,0.006796,-0.004851,0.003381,-0.00335
6.703,0.006809,-0.004822,0.003391,-0.003408
6.707,0.006821,-0.004795,0.003399,-0.003462
6.711,0.006832,-0.004769,0.003405,-0.003512
6.715,0.006842,-0.004746,0.003409,-0.00356
6.719,0.006852,-0.004725,0.003411,-0.003604
6.722,0.006861,-0.004706,0.003412,-0.003645
6.727,0.006869,-0.004688,0.003411,-0.003683
6.731,0.006876,-0.004672,0.003409,-0.003719
6.735,0.006882,-0.004658,0.003406,-0.003752
6.74,0.006888,-0.004644,0.003401,-0.003783
6.744,0.006893,-0.004632,0.003396,-0.003811
6.747,0.006897,-0.00462,0.00339,-0.003838
6.75,0.0069,-0.004608,0.003384,-0.003863
6.753,0.006902,-0.004597,0.003378,-0.003885
6.76,0.006904,-0.004586,0.003371,-0.003907
6.767,0.006904,-0.004575,0.003365,-0.003926
6.773,0.006904,-0.004564,0.003359,-0.003944
6.777,0.006903,-0.004552,0.003353,-0.00396
6.78,0.006901,-0.004541,0.003347,-0.003975
6.783,0.006899,-0.004529,0.003342,-0.003989
6.788,0.006896,-0.004516,0.003337,-0.004002
6.795,0.006892,-0.004504,0.003333,-0.004013
6.8,0.006887,-0.00449,0.003328,-0.004024
6.805,0.006882,-0.004477,0.003325,-0.004033
6.81,0.006876,-0.004463,0.003321,-0.004041
6.814,0.00687,-0.004449,0.003318,-0.004049
6.818,0.006863,-0.004435,0.003315,-0.004055
6.822,0.006856,-0.004421,0.003312,-0.004061
6.827,0.006849,-0.004407,0.003309,-0.004066
6.831,0.006841,-0.004393,0.003307,-0.004071
6.836,0.006833,-0.004379,0.003304,-0.004074
6.841,0.006824,-0.004365,0.003301,-0.004077
6.845,0.006816,-0.004351,0.003298,-0.00408
6.851,0.006807,-0.004337,0.003295,-0.004082
6.858,0.006797,-0.004324,0.003292,-0.004084
6.862,0.006788,-0.004311,0.003288,-0.004085
6.866,0.006778,-0.004298,0.003284,-0.004085
6.87,0.006769,-0.004285,0.00328,-0.004085
6.873,0.006759,-0.004273,0.003276,-0.004085
6.878,0.006749,-0.004261,0.003271,-0.004084
6.882,0.006738,-0.00425,0.003267,-0.004083
6.886,0.006728,-0.004239,0.003262,-0.004082
6.89,0.006717,-0.004228,0.003256,-0.00408
6.893,0.006707,-0.004217,0.003251,-0.004078
6.898,0.006696,-0.004207,0.003245,-0.004076
6.901,0.006685,-0.004196,0.003239,-0.004073
6.905,0.006674,-0.004186,0.003233,-0.00407
6.908,0.006663,-0.004176,0.003227,-0.004067
6.912,0.006652,-0.004167,0.003221,-0.004064
6.916,0.006641,-0.004157,0.003215,-0.004061
6.921,0.00663,-0.004147,0.003209,-0.004057
6.924,0.006618,-0.004138,0.003202,-0.004053
6.929,0.006607,-0.004129,0.003196,-0.004049
6.932,0.006596,-0.004119,0.003189,-0.004045
6.936,0.006584,-0.00411,0.003183,-0.00404
6.939,0.006572,-0.004101,0.003176,-0.004036
6.943,0.006561,-0.004092,0.00317,-0.004031
6.948,0.006549,-0.004083,0.003163,-0.004027
6.952,0.006537,-0.004074,0.003157,-0.004022
6.956,0.006525,-0.004064,0.00315,-0.004017
6.961,0.006513,-0.004055,0.003144,-0.004012
6.966,0.006501,-0.004046,0.003137,-0.004006
6.971,0.006489,-0.004037,0.003131,-0.004001
6.976,0.006477,-0.004028,0.003125,-0.003996
6.98,0.006465,-0.004019,0.003118,-0.00399
6.984,0.006453,-0.004011,0.003112,-0.003985
6.989,0.006441,-0.004002,0.003105,-0.003979
6.993,0.006429,-0.003993,0.003099,-0.003974
6.997,0.006417,-0.003984,0.003092,-0.003968
7.002,0.006405,-0.003975,0.003086,-0.003962
7.006,0.006393,-0.003967,0.003079,-0.003956
7.011,0.006381,-0.003958,0.003073,-0.003951
7.014,0.006369,-0.003949,0.003066,-0.003945
7.019,0.006357,-0.003941,0.00306,-0.003939
7.023,0.006344,-0.003932,0.003053,-0.003933
7.027,0.006332,-0.003924,0.003047,-0.003927
7.031,0.00632,-0.003916,0.00304,-0.003921
7.035,0.006308,-0.003907,0.003033,-0.003915
7.04,0.006296,-0.003899,0.003027,-0.003909
7.044,0.006284,-0.003891,0.00302,-0.003902
7.049,0.006272,-0.003882,0.003013,-0.003896
7.053,0.00626,-0.003874,0.003007,-0.00389
7.057,0.006248,-0.003866,0.003,-0.003884
7.06,0.006236,-0.003858,0.002993,-0.003878
7.063,0.006223,-0.00385,0.002987,-0.003872
7.067,0.006211,-0.003842,0.00298,-0.003865
7.071,0.006199,-0.003834,0.002973,-0.003859
7.074,0.006187,-0.003826,0.002966,-0.003853
7.078,0.006175,-0.003818,0.00296,-0.003847
7.082,0.006163,-0.00381,0.002953,-0.00384
7.085,0.006151,-0.003802,0.002946,-0.003834
7.089,0.006139,-0.003795,0.00294,-0.003828
7.093,0.006127,-0.003787,0.002933,-0.003821
7.096,0.006115,-0.003779,0.002926,-0.003815
7.1,0.006103,-0.003771,0.00292,-0.003809
7.104,0.006092,-0.003763,0.002913,-0.003802
7.107,0.00608,-0.003756,0.002906,-0.003796
7.111,0.006068,-0.003748,0.0029,-0.00379
7.115,0.006056,-0.00374,0.002893,-0.003784
7.119,0.006044,-0.003732,0.002886,-0.003777
7.124,0.006032,-0.003725,0.00288,-0.003771
7.127,0.00602,-0.003717,0.002873,-0.003765
7.132,0.006008,-0.003709,0.002867,-0.003758
7.136,0.005997,-0.003702,0.00286,-0.003752
7.14,0.005985,-0.003694,0.002854,-0.003746
7.143,0.005973,-0.003687,0.002847,-0.003739
7.148,0.005961,-0.003679,0.00284,-0.003733
7.152,0.00595,-0.003671,0.002834,-0.003727
7.156,0.005938,-0.003664,0.002827,-0.00372
7.162,0.005926,-0.003656,0.002821,-0.003714
7.165,0.005915,-0.003649,0.002814,-0.003708
7.169,0.005903,-0.003641,0.002808,-0.003702
7.173,0.005891,-0.003634,0.002801,-0.003695
7.178,0.00588,-0.003626,0.002795,-0.003689
7.182,0.005868,-0.003619,0.002788,-0.003683
7.186,0.005857,-0.003612,0.002782,-0.003677
7.191,0.005845,-0.003604,0.002775,-0.00367
7.196,0.005834,-0.003597,0.002769,-0.003664
7.198,0.005822,-0.003589,0.002763,-0.003658
7.202,0.005811,-0.003582,0.002756,-0.003652
7.206,0.005799,-0.003575,0.00275,-0.003645
7.21,0.005788,-0.003567,0.002743,-0.003639
7.213,0.005776,-0.00356,0.002737,-0.003633
7.217,0.005765,-0.003553,0.002731,-0.003627
7.222,0.005753,-0.003546,0.002724,-0.003621
7.225,0.005742,-0.003538,0.002718,-0.003614
7.23,0.005731,-0.003531,0.002711,-0.003608
7.234,0.005719,-0.003524,0.002705,-0.003602
7.237,0.005708,-0.003517,0.002699,-0.003596
7.242,0.005697,-0.00351,0.002692,-0.00359
7.245,0.005685,-0.003502,0.002686,-0.003584
7.249,0.005674,-0.003495,0.00268,-0.003578
7.253,0.005663,-0.003488,0.002674,-0.003571
7.257,0.005652,-0.003481,0.002667,-0.003565
7.261,0.005641,-0.003474,0.002661,-0.003559
7.265,0.005629,-0.003467,0.002655,-0.003553
7.27,0.005618,-0.00346,0.002649,-0.003547
7.273,0.005607,-0.003453,0.002642,-0.003541
7.277,0.005596,-0.003445,0.002636,-0.003535
7.28,0.005585,-0.003438,0.00263,-0.003529
7.285,0.005574,-0.003431,0.002624,-0.003523
7.289,0.005563,-0.003424,0.002618,-0.003517
7.292,0.005552,-0.003417,0.002611,-0.003511
7.295,0.005541,-0.00341,0.002605,-0.003505
